epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population,is_last,is_repeated
202044,2020-10-25,189,PA,Oriximiná,1505304,city,4467,6035.18158,2,58,0,0.013,74016,False,False
202043,2020-10-24,188,PA,Oriximiná,1505304,city,4465,6032.47946,0,58,0,0.013,74016,False,False
202043,2020-10-23,187,PA,Oriximiná,1505304,city,4465,6032.47946,6,58,0,0.013,74016,False,False
202043,2020-10-22,186,PA,Oriximiná,1505304,city,4459,6024.37311,0,58,0,0.013,74016,False,False
202043,2020-10-21,185,PA,Oriximiná,1505304,city,4459,6024.37311,0,58,0,0.013,74016,False,False
202043,2020-10-20,184,PA,Oriximiná,1505304,city,4459,6024.37311,0,58,0,0.013,74016,False,False
202043,2020-10-19,183,PA,Oriximiná,1505304,city,4459,6024.37311,0,58,0,0.013,74016,False,False
202043,2020-10-18,182,PA,Oriximiná,1505304,city,4459,6024.37311,0,58,0,0.013,74016,False,False
202042,2020-10-17,181,PA,Oriximiná,1505304,city,4459,6024.37311,0,58,0,0.013,74016,False,False
202042,2020-10-16,180,PA,Oriximiná,1505304,city,4459,6024.37311,0,58,0,0.013,74016,False,False
202042,2020-10-15,179,PA,Oriximiná,1505304,city,4459,6024.37311,0,58,0,0.013,74016,False,False
202042,2020-10-14,178,PA,Oriximiná,1505304,city,4459,6024.37311,0,58,0,0.013,74016,False,False
202042,2020-10-13,177,PA,Oriximiná,1505304,city,4459,6024.37311,0,58,0,0.013,74016,False,False
202042,2020-10-12,176,PA,Oriximiná,1505304,city,4459,6024.37311,0,58,0,0.013,74016,False,False
202042,2020-10-11,175,PA,Oriximiná,1505304,city,4459,6024.37311,0,58,0,0.013,74016,False,False
202041,2020-10-10,174,PA,Oriximiná,1505304,city,4459,6024.37311,0,58,0,0.013,74016,False,False
202041,2020-10-09,173,PA,Oriximiná,1505304,city,4459,6024.37311,10,58,0,0.013,74016,False,False
202041,2020-10-08,172,PA,Oriximiná,1505304,city,4449,6010.86252,20,58,0,0.013,74016,False,False
202041,2020-10-07,171,PA,Oriximiná,1505304,city,4429,5983.84133,18,58,0,0.0131,74016,False,False
202041,2020-10-06,170,PA,Oriximiná,1505304,city,4411,5959.52227,34,58,0,0.0131,74016,False,False
202041,2020-10-05,169,PA,Oriximiná,1505304,city,4377,5913.58625,12,58,0,0.0133,74016,False,False
202041,2020-10-04,168,PA,Oriximiná,1505304,city,4365,5897.37354,0,58,0,0.0133,74016,False,False
202040,2020-10-03,167,PA,Oriximiná,1505304,city,4365,5897.37354,44,58,0,0.0133,74016,False,False
202040,2020-10-02,166,PA,Oriximiná,1505304,city,4321,5837.92693,54,58,0,0.0134,74016,False,False
202040,2020-10-01,165,PA,Oriximiná,1505304,city,4267,5764.96974,15,58,0,0.0136,74016,False,False
202040,2020-09-30,164,PA,Oriximiná,1505304,city,4252,5744.70385,20,58,0,0.0136,74016,False,False
202040,2020-09-29,163,PA,Oriximiná,1505304,city,4232,5717.68266,42,58,0,0.0137,74016,False,False
202040,2020-09-28,162,PA,Oriximiná,1505304,city,4190,5660.93818,0,58,0,0.0138,74016,False,False
202040,2020-09-27,161,PA,Oriximiná,1505304,city,4190,5660.93818,16,58,0,0.0138,74016,False,False
202039,2020-09-26,160,PA,Oriximiná,1505304,city,4174,5639.32123,31,58,0,0.0139,74016,False,False
202039,2020-09-25,159,PA,Oriximiná,1505304,city,4143,5597.43839,0,58,3,0.014,74016,False,False
202039,2020-09-24,158,PA,Oriximiná,1505304,city,4143,5597.43839,18,55,1,0.0133,74016,False,False
202039,2020-09-23,157,PA,Oriximiná,1505304,city,4125,5573.11933,1,54,1,0.0131,74016,False,False
202039,2020-09-22,156,PA,Oriximiná,1505304,city,4124,5571.76827,6,53,1,0.0129,74016,False,False
202039,2020-09-21,155,PA,Oriximiná,1505304,city,4118,5563.66191,11,52,0,0.0126,74016,False,False
202039,2020-09-20,154,PA,Oriximiná,1505304,city,4107,5548.80026,0,52,0,0.0127,74016,False,False
202038,2020-09-19,153,PA,Oriximiná,1505304,city,4107,5548.80026,3,52,0,0.0127,74016,False,False
202038,2020-09-18,152,PA,Oriximiná,1505304,city,4104,5544.74708,47,52,0,0.0127,74016,False,False
202038,2020-09-17,151,PA,Oriximiná,1505304,city,4057,5481.2473,42,52,0,0.0128,74016,False,False
202038,2020-09-16,150,PA,Oriximiná,1505304,city,4015,5424.50281,3,52,1,0.013,74016,False,False
202038,2020-09-15,149,PA,Oriximiná,1505304,city,4012,5420.44963,6,51,0,0.0127,74016,False,False
202038,2020-09-14,148,PA,Oriximiná,1505304,city,4006,5412.34328,17,51,1,0.0127,74016,False,False
202038,2020-09-13,147,PA,Oriximiná,1505304,city,3989,5389.37527,29,50,2,0.0125,74016,False,False
202037,2020-09-12,146,PA,Oriximiná,1505304,city,3960,5350.19455,58,48,6,0.0121,74016,False,False
202037,2020-09-11,145,PA,Oriximiná,1505304,city,3902,5271.83312,0,42,0,0.0108,74016,False,False
202037,2020-09-10,144,PA,Oriximiná,1505304,city,3902,5271.83312,52,42,0,0.0108,74016,False,False
202037,2020-09-09,143,PA,Oriximiná,1505304,city,3850,5201.57804,51,42,0,0.0109,74016,False,False
202037,2020-09-08,142,PA,Oriximiná,1505304,city,3799,5132.67402,18,42,0,0.0111,74016,False,False
202037,2020-09-07,141,PA,Oriximiná,1505304,city,3781,5108.35495,0,42,0,0.0111,74016,False,False
202037,2020-09-06,140,PA,Oriximiná,1505304,city,3781,5108.35495,1,42,1,0.0111,74016,False,False
202036,2020-09-05,139,PA,Oriximiná,1505304,city,3780,5107.00389,0,41,0,0.0108,74016,False,False
202036,2020-09-04,138,PA,Oriximiná,1505304,city,3780,5107.00389,19,41,0,0.0108,74016,False,False
202036,2020-09-03,137,PA,Oriximiná,1505304,city,3761,5081.33377,36,41,1,0.0109,74016,False,False
202036,2020-09-02,136,PA,Oriximiná,1505304,city,3725,5032.69563,73,40,1,0.0107,74016,False,False
202036,2020-09-01,135,PA,Oriximiná,1505304,city,3652,4934.06831,2,39,1,0.0107,74016,False,False
202036,2020-08-31,134,PA,Oriximiná,1505304,city,3650,4931.36619,51,38,0,0.0104,74016,False,False
202036,2020-08-30,133,PA,Oriximiná,1505304,city,3599,4862.46217,47,38,0,0.0106,74016,False,False
202035,2020-08-29,132,PA,Oriximiná,1505304,city,3552,4798.96239,0,38,0,0.0107,74016,False,False
202035,2020-08-28,131,PA,Oriximiná,1505304,city,3552,4798.96239,107,38,0,0.0107,74016,False,False
202035,2020-08-27,130,PA,Oriximiná,1505304,city,3445,4654.39905,59,38,0,0.011,74016,False,False
202035,2020-08-26,129,PA,Oriximiná,1505304,city,3386,4574.68655,11,38,0,0.0112,74016,False,False
202035,2020-08-25,128,PA,Oriximiná,1505304,city,3375,4559.8249,0,38,0,0.0113,74016,False,False
202035,2020-08-24,127,PA,Oriximiná,1505304,city,3375,4559.8249,0,38,0,0.0113,74016,False,False
202035,2020-08-23,126,PA,Oriximiná,1505304,city,3375,4559.8249,0,38,0,0.0113,74016,False,False
202034,2020-08-22,125,PA,Oriximiná,1505304,city,3375,4559.8249,52,38,1,0.0113,74016,False,False
202034,2020-08-21,124,PA,Oriximiná,1505304,city,3323,4489.56982,161,37,1,0.0111,74016,False,False
202034,2020-08-20,123,PA,Oriximiná,1505304,city,3162,4272.04929,0,36,0,0.0114,74016,False,True
202034,2020-08-19,122,PA,Oriximiná,1505304,city,3162,4272.04929,57,36,0,0.0114,74016,False,False
202034,2020-08-18,121,PA,Oriximiná,1505304,city,3105,4195.03891,0,36,0,0.0116,74016,False,True
202034,2020-08-17,120,PA,Oriximiná,1505304,city,3105,4195.03891,0,36,2,0.0116,74016,False,False
202034,2020-08-16,119,PA,Oriximiná,1505304,city,3105,4195.03891,24,34,0,0.011,74016,False,False
202033,2020-08-15,118,PA,Oriximiná,1505304,city,3081,4162.61349,33,34,0,0.011,74016,False,False
202033,2020-08-14,117,PA,Oriximiná,1505304,city,3048,4118.02853,24,34,1,0.0112,74016,False,False
202033,2020-08-13,116,PA,Oriximiná,1505304,city,3024,4085.60311,46,33,0,0.0109,74016,False,False
202033,2020-08-12,115,PA,Oriximiná,1505304,city,2978,4023.45439,69,33,0,0.0111,74016,False,False
202033,2020-08-11,114,PA,Oriximiná,1505304,city,2909,3930.2313,112,33,0,0.0113,74016,False,False
202033,2020-08-10,113,PA,Oriximiná,1505304,city,2797,3778.91267,20,33,0,0.0118,74016,False,False
202033,2020-08-09,112,PA,Oriximiná,1505304,city,2777,3751.89148,83,33,1,0.0119,74016,False,False
202032,2020-08-08,111,PA,Oriximiná,1505304,city,2694,3639.75357,0,32,1,0.0119,74016,False,False
202032,2020-08-07,110,PA,Oriximiná,1505304,city,2694,3639.75357,91,31,2,0.0115,74016,False,False
202032,2020-08-06,109,PA,Oriximiná,1505304,city,2603,3516.80718,6,29,1,0.0111,74016,False,False
202032,2020-08-05,108,PA,Oriximiná,1505304,city,2597,3508.70082,9,28,0,0.0108,74016,False,False
202032,2020-08-04,107,PA,Oriximiná,1505304,city,2588,3496.54129,3,28,0,0.0108,74016,False,False
202032,2020-08-03,106,PA,Oriximiná,1505304,city,2585,3492.48811,42,28,1,0.0108,74016,False,False
202032,2020-08-02,105,PA,Oriximiná,1505304,city,2543,3435.74362,6,27,0,0.0106,74016,False,False
202031,2020-08-01,104,PA,Oriximiná,1505304,city,2537,3427.63727,0,27,0,0.0106,74016,False,False
202031,2020-07-31,103,PA,Oriximiná,1505304,city,2537,3427.63727,8,27,0,0.0106,74016,False,False
202031,2020-07-30,102,PA,Oriximiná,1505304,city,2529,3416.82879,0,27,0,0.0107,74016,False,False
202031,2020-07-29,101,PA,Oriximiná,1505304,city,2529,3416.82879,34,27,0,0.0107,74016,False,False
202031,2020-07-28,100,PA,Oriximiná,1505304,city,2495,3370.89278,67,27,2,0.0108,74016,False,False
202031,2020-07-27,99,PA,Oriximiná,1505304,city,2428,3280.37181,32,25,2,0.0103,74016,False,False
202031,2020-07-26,98,PA,Oriximiná,1505304,city,2396,3237.13792,89,23,0,0.0096,74016,False,False
202030,2020-07-25,97,PA,Oriximiná,1505304,city,2307,3116.89364,29,23,0,0.01,74016,False,False
202030,2020-07-24,96,PA,Oriximiná,1505304,city,2278,3077.71293,34,23,0,0.0101,74016,False,False
202030,2020-07-23,95,PA,Oriximiná,1505304,city,2244,3031.77691,46,23,0,0.0102,74016,False,False
202030,2020-07-22,94,PA,Oriximiná,1505304,city,2198,2969.62819,44,23,0,0.0105,74016,False,False
202030,2020-07-21,93,PA,Oriximiná,1505304,city,2154,2910.18158,18,23,0,0.0107,74016,False,False
202030,2020-07-20,92,PA,Oriximiná,1505304,city,2136,2885.86252,79,23,0,0.0108,74016,False,False
202030,2020-07-19,91,PA,Oriximiná,1505304,city,2057,2779.12884,86,23,0,0.0112,74016,False,False
202029,2020-07-18,90,PA,Oriximiná,1505304,city,1971,2662.93774,0,23,0,0.0117,74016,False,False
202029,2020-07-17,89,PA,Oriximiná,1505304,city,1971,2662.93774,20,23,0,0.0117,74016,False,False
202029,2020-07-16,88,PA,Oriximiná,1505304,city,1951,2635.91656,2,23,1,0.0118,74016,False,False
202029,2020-07-15,87,PA,Oriximiná,1505304,city,1949,2633.21444,33,22,1,0.0113,74016,False,False
202029,2020-07-14,86,PA,Oriximiná,1505304,city,1916,2588.62949,17,21,0,0.011,74016,False,False
202029,2020-07-13,85,PA,Oriximiná,1505304,city,1899,2565.66148,83,21,0,0.0111,74016,False,False
202029,2020-07-12,84,PA,Oriximiná,1505304,city,1816,2453.52356,221,21,0,0.0116,74016,False,False
202028,2020-07-11,83,PA,Oriximiná,1505304,city,1595,2154.93947,43,21,0,0.0132,74016,False,False
202028,2020-07-10,82,PA,Oriximiná,1505304,city,1552,2096.84393,55,21,0,0.0135,74016,False,False
202028,2020-07-09,81,PA,Oriximiná,1505304,city,1497,2022.53567,28,21,0,0.014,74016,False,False
202028,2020-07-08,80,PA,Oriximiná,1505304,city,1469,1984.70601,1,21,0,0.0143,74016,False,False
202028,2020-07-07,79,PA,Oriximiná,1505304,city,1468,1983.35495,1,21,0,0.0143,74016,False,False
202028,2020-07-06,78,PA,Oriximiná,1505304,city,1467,1982.00389,44,21,0,0.0143,74016,False,False
202028,2020-07-05,77,PA,Oriximiná,1505304,city,1423,1922.55728,16,21,0,0.0148,74016,False,False
202027,2020-07-04,76,PA,Oriximiná,1505304,city,1407,1900.94034,84,21,0,0.0149,74016,False,False
202027,2020-07-03,75,PA,Oriximiná,1505304,city,1323,1787.45136,218,21,0,0.0159,74016,False,False
202027,2020-07-02,74,PA,Oriximiná,1505304,city,1105,1492.92045,19,21,0,0.019,74016,False,False
202027,2020-07-01,73,PA,Oriximiná,1505304,city,1086,1467.25032,13,21,0,0.0193,74016,False,False
202027,2020-06-30,72,PA,Oriximiná,1505304,city,1073,1449.68655,115,21,0,0.0196,74016,False,False
202027,2020-06-29,71,PA,Oriximiná,1505304,city,958,1294.31474,60,21,0,0.0219,74016,False,False
202027,2020-06-28,70,PA,Oriximiná,1505304,city,898,1213.25119,43,21,0,0.0234,74016,False,False
202026,2020-06-27,69,PA,Oriximiná,1505304,city,855,1155.15564,0,21,0,0.0246,74016,False,False
202026,2020-06-26,68,PA,Oriximiná,1505304,city,855,1155.15564,15,21,0,0.0246,74016,False,False
202026,2020-06-25,67,PA,Oriximiná,1505304,city,840,1134.88975,28,21,0,0.025,74016,False,False
202026,2020-06-24,66,PA,Oriximiná,1505304,city,812,1097.0601,181,21,0,0.0259,74016,False,False
202026,2020-06-23,65,PA,Oriximiná,1505304,city,631,852.51837,15,21,0,0.0333,74016,False,False
202026,2020-06-22,64,PA,Oriximiná,1505304,city,616,832.25249,59,21,0,0.0341,74016,False,False
202026,2020-06-21,63,PA,Oriximiná,1505304,city,557,752.53999,65,21,1,0.0377,74016,False,False
202025,2020-06-20,62,PA,Oriximiná,1505304,city,492,664.72114,0,20,0,0.0407,74016,False,False
202025,2020-06-19,61,PA,Oriximiná,1505304,city,492,664.72114,117,20,0,0.0407,74016,False,False
202025,2020-06-18,60,PA,Oriximiná,1505304,city,375,506.64721,1,20,0,0.0533,74016,False,False
202025,2020-06-17,59,PA,Oriximiná,1505304,city,374,505.29615,0,20,0,0.0535,74016,False,False
202025,2020-06-16,58,PA,Oriximiná,1505304,city,374,505.29615,0,20,0,0.0535,74016,False,False
202025,2020-06-15,57,PA,Oriximiná,1505304,city,374,505.29615,1,20,0,0.0535,74016,False,False
202025,2020-06-14,56,PA,Oriximiná,1505304,city,373,503.94509,21,20,0,0.0536,74016,False,False
202024,2020-06-13,55,PA,Oriximiná,1505304,city,352,475.57285,23,20,0,0.0568,74016,False,False
202024,2020-06-12,54,PA,Oriximiná,1505304,city,329,444.49849,13,20,0,0.0608,74016,False,False
202024,2020-06-11,53,PA,Oriximiná,1505304,city,316,426.93472,1,20,1,0.0633,74016,False,False
202024,2020-06-10,52,PA,Oriximiná,1505304,city,315,425.58366,41,19,0,0.0603,74016,False,False
202024,2020-06-09,51,PA,Oriximiná,1505304,city,274,370.19023,19,19,0,0.0693,74016,False,False
202024,2020-06-08,50,PA,Oriximiná,1505304,city,255,344.5201,7,19,0,0.0745,74016,False,False
202024,2020-06-07,49,PA,Oriximiná,1505304,city,248,335.06269,15,19,0,0.0766,74016,False,False
202023,2020-06-06,48,PA,Oriximiná,1505304,city,233,314.7968,0,19,0,0.0815,74016,False,False
202023,2020-06-05,47,PA,Oriximiná,1505304,city,233,314.7968,122,19,8,0.0815,74016,False,False
202023,2020-06-04,46,PA,Oriximiná,1505304,city,111,149.96757,81,11,7,0.0991,74016,False,False
202023,2020-06-03,45,PA,Oriximiná,1505304,city,30,40.53178,1,4,0,0.1333,74016,False,False
202023,2020-06-02,44,PA,Oriximiná,1505304,city,29,39.18072,0,4,0,0.1379,74016,False,False
202023,2020-06-01,43,PA,Oriximiná,1505304,city,29,39.18072,4,4,0,0.1379,74016,False,False
202023,2020-05-31,42,PA,Oriximiná,1505304,city,25,33.77648,0,4,0,0.16,74016,False,False
202022,2020-05-30,41,PA,Oriximiná,1505304,city,25,33.77648,0,4,0,0.16,74016,False,False
202022,2020-05-29,40,PA,Oriximiná,1505304,city,25,33.77648,2,4,0,0.16,74016,False,False
202022,2020-05-28,39,PA,Oriximiná,1505304,city,23,31.07436,0,4,0,0.1739,74016,False,False
202022,2020-05-27,38,PA,Oriximiná,1505304,city,23,31.07436,0,4,0,0.1739,74016,False,False
202022,2020-05-26,37,PA,Oriximiná,1505304,city,23,31.07436,0,4,0,0.1739,74016,False,False
202022,2020-05-25,36,PA,Oriximiná,1505304,city,23,31.07436,7,4,0,0.1739,74016,False,False
202022,2020-05-24,35,PA,Oriximiná,1505304,city,16,21.61695,0,4,0,0.25,74016,False,False
202021,2020-05-23,34,PA,Oriximiná,1505304,city,16,21.61695,2,4,0,0.25,74016,False,False
202021,2020-05-22,33,PA,Oriximiná,1505304,city,14,18.91483,0,4,0,0.2857,74016,False,False
202021,2020-05-21,32,PA,Oriximiná,1505304,city,14,18.91483,0,4,0,0.2857,74016,False,False
202021,2020-05-20,31,PA,Oriximiná,1505304,city,14,18.91483,4,4,0,0.2857,74016,False,False
202021,2020-05-19,30,PA,Oriximiná,1505304,city,10,13.51059,0,4,0,0.4,74016,False,True
202021,2020-05-18,29,PA,Oriximiná,1505304,city,10,13.51059,1,4,0,0.4,74016,False,False
202021,2020-05-17,28,PA,Oriximiná,1505304,city,9,12.15953,0,4,0,0.4444,74016,False,False
202020,2020-05-16,27,PA,Oriximiná,1505304,city,9,12.15953,0,4,0,0.4444,74016,False,False
202020,2020-05-15,26,PA,Oriximiná,1505304,city,9,12.15953,3,4,0,0.4444,74016,False,False
202020,2020-05-14,25,PA,Oriximiná,1505304,city,6,8.10636,0,4,2,0.6667,74016,False,False
202020,2020-05-13,24,PA,Oriximiná,1505304,city,6,8.10636,2,2,0,0.3333,74016,False,False
202020,2020-05-12,23,PA,Oriximiná,1505304,city,4,5.40424,3,2,2,0.5,74016,False,False
202020,2020-05-11,22,PA,Oriximiná,1505304,city,1,1.35106,0,0,0,0.0,74016,False,False
202020,2020-05-10,21,PA,Oriximiná,1505304,city,1,1.35106,0,0,0,0.0,74016,False,False
202019,2020-05-09,20,PA,Oriximiná,1505304,city,1,1.35106,0,0,0,0.0,74016,False,False
202019,2020-05-08,19,PA,Oriximiná,1505304,city,1,1.35106,0,0,0,0.0,74016,False,False
202019,2020-05-07,18,PA,Oriximiná,1505304,city,1,1.35106,0,0,0,0.0,74016,False,False
202019,2020-05-06,17,PA,Oriximiná,1505304,city,1,1.35106,0,0,0,0.0,74016,False,False
202019,2020-05-05,16,PA,Oriximiná,1505304,city,1,1.35106,0,0,0,0.0,74016,False,False
202019,2020-05-04,15,PA,Oriximiná,1505304,city,1,1.35106,0,0,0,0.0,74016,False,False
202019,2020-05-03,14,PA,Oriximiná,1505304,city,1,1.35106,1,0,0,0.0,74016,False,False
202018,2020-05-02,13,PA,Oriximiná,1505304,city,0,,0,0,0,0.0,74016,False,False
202018,2020-05-01,12,PA,Oriximiná,1505304,city,0,,-1,0,0,0.0,74016,False,False
202018,2020-04-30,11,PA,Oriximiná,1505304,city,1,1.35106,0,0,0,0.0,74016,False,False
202018,2020-04-29,10,PA,Oriximiná,1505304,city,1,1.35106,0,0,0,0.0,74016,False,False
202018,2020-04-28,9,PA,Oriximiná,1505304,city,1,1.35106,0,0,0,0.0,74016,False,False
202018,2020-04-27,8,PA,Oriximiná,1505304,city,1,1.35106,0,0,0,0.0,74016,False,False
202018,2020-04-26,7,PA,Oriximiná,1505304,city,1,1.35106,1,0,0,0.0,74016,False,False
202017,2020-04-25,6,PA,Oriximiná,1505304,city,0,,0,0,0,0.0,74016,False,False
202017,2020-04-24,5,PA,Oriximiná,1505304,city,0,,0,0,0,0.0,74016,False,False
202017,2020-04-23,4,PA,Oriximiná,1505304,city,0,,0,0,0,0.0,74016,False,False
202017,2020-04-22,3,PA,Oriximiná,1505304,city,0,,-1,0,0,0.0,74016,False,False
202017,2020-04-21,2,PA,Oriximiná,1505304,city,1,1.35106,0,0,0,0.0,74016,False,False
202017,2020-04-20,1,PA,Oriximiná,1505304,city,1,1.35106,1,0,0,0.0,74016,False,False
